,CELA2A,CELA3A,CELA3B,CHGB,CLPS,CPA1,CPA2,CPB1,CTRB1,CTRB2,CTRC,ERCC-00002,ERCC-00003,ERCC-00004,ERCC-00009,ERCC-00022,ERCC-00042,ERCC-00043,ERCC-00044,ERCC-00046,ERCC-00074,ERCC-00076,ERCC-00092,ERCC-00095,ERCC-00096,ERCC-00108,ERCC-00111,ERCC-00112,ERCC-00113,ERCC-00116,ERCC-00130,ERCC-00131,ERCC-00136,ERCC-00145,ERCC-00171,GCG,GP2,INS,MALAT1,PLA2G1B,PNLIP,PNLIPRP1,PRSS1,PRSS3,REG1A,REG1B,SCG5,SPINK1,SYCN,TRY6,TTR
GSM2171896,0.0,0.00034580935773523687,0.00019293180154837677,0.0,0.00022112454672850468,0.00030026024522727675,0.0006215132524405134,0.0005906515421450364,0.0004134557061578573,0.0004313045306745181,0.0002589960262504298,0.0004718348248118577,0.00035597808889332956,0.00037025119367413813,0.00040784689933177296,0.0,0.00019293180154837677,0.0004231234797805865,0.0,0.00036396405421183065,0.000509624358882952,0.0,0.0,0.00013485354216482483,0.00041100913185508414,0.0002761555896902593,0.0,0.0,0.0003883403119860037,0.0,0.0005610357470845945,0.0,0.0003523079014471671,0.0003170742856339817,0.00016304628734495276,0.0,0.0003866973335258027,0.0,0.0006959927966335473,0.00030908832031548063,0.0006013567813265981,0.0005512703061592055,0.0005842292168242574,0.0002821430803153849,0.0006924645307167354,0.0006416373165846985,0.0,0.0005051047358389629,0.0,0.00045116262415363656,0.0
GSM2171897,0.00016554614183676868,0.0005866510643902281,0.00036912084962515047,0.0,0.0003843862377310014,0.0006519634958078808,0.0008128463696872183,0.0009359317344634251,0.000496638425510306,0.0005696975012307527,0.0003151464589749337,0.0006877067357557098,0.0006483523606383627,0.0005511206112514153,0.0005450575680670937,0.0,0.0005073395778404345,0.0,0.0,0.0005580119249593289,0.0007279408081911617,0.0,0.0,0.0002623844269503441,0.0005775308859252778,0.0004622844971487094,0.0004279305687871128,0.00033109228367353736,0.0006174400623803035,0.0,0.000815846609282695,0.0,0.0006539790086136993,0.0004343870762448063,0.00033109228367353736,0.0,0.0008671086262034714,0.0,0.0009614613357024473,0.0005983515221245578,0.000589256614276342,0.0006233955717447218,0.0008814716368096832,0.0003744291145924125,0.0009873907287717557,0.0008539103028412484,0.0,0.0006350702069470159,0.0,0.0006302929179498674,0.0
GSM2171898,0.00014369673108914098,0.0005323526284422489,0.00035924182772285244,0.0,0.00037145066134164134,0.0007132946200650231,0.0008294174204912216,0.0009292512847963631,0.0005053399468440529,0.0005411174482307772,0.00045550786050500077,0.0005416762381590594,0.00014369673108914098,0.00041154172262967905,0.0004244004347450665,0.0,0.0,0.0004709364958097014,0.0,0.0004358385935819777,0.0005763940151634648,7.184836554457049e-05,0.0,0.00014369673108914098,0.00046409960414600914,0.0004773502081484917,0.0,0.0,0.00044890337988187407,0.0003559509074882386,0.0006577587179932291,0.0,0.0005939551012547826,0.00039685889852686705,0.00031558082777959415,0.0,0.0007439358945336447,0.0,0.0007611178377469487,0.0005084576339084259,0.0008357137338714229,0.0007156098596398558,0.0007867271521643225,0.0004529163435078545,0.0008761954566138515,0.0007871455393344384,0.0,0.000701828078073316,7.184836554457049e-05,0.0005975925018587997,0.0
GSM2171899,0.0002196770150286827,0.00041815103337815036,0.00014744451957024508,0.0,0.000317504490976491,0.000618162804554751,0.0007520248290727029,0.0008339153259831247,0.0004002957395354749,0.00043389465316914495,0.00036198304221011184,0.0005739794745345982,0.00044732535382093847,0.0004493841467752232,0.0,0.0,0.0004393540300573654,0.0005108262520162367,0.0,0.0004578067642145539,0.0005880020143022266,0.00021094541776554328,0.0002595575617593021,0.00014744451957024508,0.0005013280190582495,0.00035653911820729845,0.0004401080460909329,0.00020129308480331876,0.00044378775481375876,0.0,0.0006498440412633183,0.0,0.0006322849230614425,0.0,0.00034020936442126867,0.00033324811076748553,0.0007076148430227623,0.0,0.0007614048886556869,0.000496182123943809,0.0006017175839255809,0.0006788244728910504,0.0007285906207293901,0.0003892149768691925,0.0007852031383178866,0.0007181258031658775,0.0,0.0006271676971479614,0.0,0.0005544466008997923,0.0
GSM2171900,0.0001454133290420814,0.0004977127486161344,0.0002606506658604442,0.0,0.0004394677354691463,0.0006233612897828411,0.0008157962828708924,0.0008093601895311952,0.0005509295757320578,0.000585277637930088,0.0003088526406296413,0.0005492689572333201,0.0005190929650096014,0.00047985764888500767,0.0005113767266073545,0.0,0.0,0.0002415263115579953,0.0,0.0004720009851947209,0.0006583793821812573,0.0002415263115579953,0.0001879440013394035,0.0,0.0004949400705936973,0.0004819984077664684,0.0,0.0004015997661002205,0.0004765622927122793,0.0,0.0007136437804341416,0.0001688196470369546,0.0004277073546869832,0.00044413043839754265,0.00031423297607903597,0.0,0.0007024756588314466,0.0,0.0008116259966834538,0.0005137517762463653,0.0005613753684470127,0.0006862630727093397,0.0008452665126719842,0.0004514686427138311,0.0009195872092497692,0.0007973904403275368,0.0,0.0006672595635174276,0.0,0.0006822578399575605,0.0
GSM2171901,0.0004955776258218497,0.0005767673478460588,0.00044701790691162877,0.0,0.00041956176975475927,0.0008293570765793055,0.0008836470825164998,0.0010298297943077683,0.000526348419688206,0.0005543825372706467,0.000499446798864148,0.0005841249573443375,0.0005091529155810554,0.0004428859540715421,0.0,0.0,0.0005091529155810554,0.0005180816774268684,0.00026748515191841587,0.00045672402362853623,0.0006001274022438329,0.0,0.0,0.0,0.0005349703038368317,0.0004428859540715421,0.00032845208737482094,0.0,0.0004221262498822373,0.00021706622376056314,0.0006851441041479846,0.00025685330397512364,0.0006185643918552858,0.00042708484277792486,0.00015464109796382145,0.00029438677274247385,0.0008213736359878931,0.0,0.0008001693421497025,0.0006261442863276339,0.0010016958291886296,0.0008283649267903305,0.0008618095924299685,0.0004929215486130722,0.0008904383245709834,0.0006969690112989318,0.0003676505120145056,0.0006402737419398578,0.0002451003413430037,0.0006637940135448769,0.0
GSM2171902,0.0,0.0,0.0,0.0005508540697268467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004876998881600746,0.0004957897067814596,0.0004482347752012136,0.00036608868299249474,0.00024965407405407063,0.0,0.0004432422478133902,0.0,0.00043579237671694296,0.0006232787335045571,0.0001894011649943883,0.00020239816865290036,0.0001894011649943883,0.00045572561996475025,0.0002635825005594678,0.00036145290473245845,6.746605621763346e-05,0.0005366382554426536,0.0,0.0006183201259444802,0.0,0.00034605249637736164,0.0,0.00031330266276594673,0.0,0.0,0.0005967703290495306,0.0008308545726957476,0.0,0.0,0.00033424008678975314,0.0,0.0,0.0,0.0,0.0007035603336693974,0.0,0.0,0.0,0.0004462683862064101
GSM2171903,0.0,0.0,0.0,0.000864978855191836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005759043159915237,0.0005534038050368862,0.0004956026017987611,0.000509211989839251,0.0,0.00017682696960159188,0.00045165666982255624,0.0,0.0004569313838553725,0.0006646767952471958,0.00015231046128512418,0.0003444929040894411,0.0002818078402139323,0.0005304809088047756,0.0003807761532128105,0.0004698720615321496,0.0,0.0005589679698514886,0.0,0.0006593680924210425,0.0,0.0005467876327427154,0.0,0.00021379476158482876,0.0003175616002470253,0.0,0.00044226045351251507,0.000864978855191836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006928627316712885,0.0,0.0,0.0,0.00035365393920318376
GSM2171904,0.0,0.0,0.0,0.0005507695424077604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040869693312765555,0.0004067206417495257,0.0004448804381159705,0.0003501997378676916,0.0,0.0003689145324941294,0.00036136972432000827,0.0,0.00040434724706051966,0.0005178294868735447,0.0,0.0,0.0,0.00040537361481261314,0.00032906714290094645,0.00038784825055276673,0.0,0.00039362761978821475,0.0,0.0005185104513823997,0.0,0.00040537361481261314,0.000289125826168318,0.0002446659065416621,0.0,0.0,0.0004623567250039295,0.0006881825776918593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005349503428025067,0.0,0.0,0.0,0.00039973004080078164
GSM2171905,0.0005317816406977501,0.0006182621129921884,0.00038779141838818457,0.0,0.0005630354409045312,0.0009415475330546783,0.0011043539971509798,0.0011778495360284483,0.0007267623220481861,0.0007793514620095349,0.0006182621129921884,0.0008412871076474755,0.0007165625787627953,0.0006475178359808978,0.0006427704566698025,0.00042898734558167675,9.925832548883648e-05,0.0006475178359808978,0.0,0.0006902618808896461,0.0008751590303068233,0.00019851665097767295,0.00038779141838818457,0.0,0.0006970284700879071,0.00037791167410511725,0.0004821950588329543,0.0,0.0007608484074492351,0.0,0.000971368736022646,0.0,0.0007066141701322366,0.0005573066972325617,0.000504973042609187,9.925832548883648e-05,0.000900151746102366,0.0,0.0011539483923833373,0.0007842268092704976,0.0011284730646104533,0.0009726602847457963,0.0011325822942221176,0.0006459527986113477,0.0012298274231161953,0.00105765013677528,0.0,0.0009279391020393178,0.00023047069460400383,0.0009116753463607791,0.0
GSM2171906,0.0,0.0,0.0,0.0006299777932501715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005750238390015774,0.000418908750618545,0.0005616108304811463,0.0004411814317985382,0.0,0.0005409137677182915,0.0,0.0,0.0005258141368168274,0.0006543863518585878,0.0,0.00025995129554374314,0.00031637279537744765,0.0005418723603011403,0.00039628154897846046,0.00038686945419841686,0.0002687872146775645,0.0004892132755018194,0.0,0.0006528265916568724,0.0,0.0005135666227263742,0.0003643661620657264,0.0004226661478627358,0.0007964870598655265,0.0,6.11948520122024e-05,0.0007862576092951306,0.0,0.0,0.0,0.0,0.00031637279537744765,0.0,0.0,0.0005900439264427332,0.00046277030603060737,0.0,0.0,0.000654758752872752
GSM2171907,0.0,0.0,0.0,0.0006099596949819612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004484665685597561,0.0003797111544222485,0.00043109450210602785,5.41575876218444e-05,0.0003452567565958842,0.000427235303728441,0.0003362890147328065,0.0,0.00047575463137418904,0.0005353028309578664,0.0,0.0002449852029979995,0.0,0.0004221267602429502,0.00038991688586404534,0.0003145123330424841,0.0,0.00042247791985917113,0.0,0.0005307054530487031,0.0,0.0004231755395212565,0.000290152092128692,0.0003727473440156923,0.0008371188284440014,0.0,0.0,0.0006754358432146222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005828196538180795,8.583774551014365e-05,0.0,0.0,0.000596982405493499
GSM2171908,0.0,0.0,0.0,0.000463674451641344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031922720275050497,0.00030187201677763024,0.00034842916011236047,0.0003001012439314792,0.0,0.0002939637618893095,0.0,8.468509836406751e-05,0.0002325390598318436,0.00042565135709691604,8.468509836406751e-05,0.0,0.0,0.0003009930464228194,0.00020977330093000643,0.0,0.0,0.0003044354999945713,0.0,0.0003974213403149625,0.0,0.00022534400210101531,0.0,0.00023648154936659977,0.00013422270527692953,0.0,0.000403994352685973,0.0005305176958094594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044071521395126794,0.0,0.0,0.0,0.00037546318614695867
GSM2171909,0.00045741087406757515,0.000548171205171799,0.00036602807354052053,0.0,0.00042324240424933127,0.0006673625074604467,0.0008546034266137392,0.000964310418668866,0.000500297320867849,0.0005400700668493639,0.00043034233863928616,0.0005974426020726875,0.0005054467478322181,0.0004911086269524706,7.256135521525666e-05,0.0,0.0005338739445218165,0.0,0.0002965918431531281,0.00046507409243053415,0.000622936513524486,7.256135521525666e-05,0.0,0.0,0.000492064651015494,0.0003235824017380879,0.0003835159478583693,0.0,0.0003450210810530679,0.0,0.0007169870200229773,0.0,0.0005724179010852644,0.0003525016846164178,0.00029024542086102665,0.0,0.0006677185755157379,0.0,0.0008207957875906558,0.000623480327253041,0.0009610182005775461,0.0006826040978463953,0.0008675971963207961,0.00053701784168136,0.0008891343438656779,0.0007622439020335994,0.0,0.0007102234744243215,0.00014512271043051332,0.000670869834079996,0.0
GSM2171910,0.00044136772975049724,0.0005267306134331722,0.0003391781297662602,0.0,0.0003867584787915714,0.0008207211061228469,0.0009452160035453967,0.0010796199129356992,0.0004744422802454237,0.0005331446458461097,0.0005254046379742197,0.0005515899936113938,0.0004138098721568833,0.0004103066991891056,0.00031778313637812323,0.0,0.0002813872062585818,0.00045180550194089716,0.0,0.000446702629308647,0.0005962905029061169,0.0,0.00016267828781042526,8.133914390521263e-05,0.0005156779717220952,0.0004103066991891056,0.00022834784599825046,0.00021025863683573644,0.0004357786934832907,0.0003455227873148998,0.0006493298631664483,0.0,0.0005306209447182918,0.00044136772975049724,0.0002915977807409491,0.0,0.0008132767858143371,0.0,0.0008636157140684778,0.0007048310051549327,0.0010835483785514377,0.0007878916603184738,0.0009225094316676227,0.000553704421619101,0.0009315154982926131,0.0008470355806942386,0.0,0.0006867417959924187,0.00016267828781042526,0.0007051196832329692,0.0
GSM2171911,0.0003135811769550922,0.0004891328836544804,0.00018755415767324194,0.0,0.0002834677774151237,0.000628720833841864,0.0008749514881539695,0.0009694573881539239,0.00043855616759821633,0.0004948438981686139,0.00039370726464938203,0.0005655304871774391,0.0003025524629420804,0.0003721595015178724,0.0004766814738363027,0.00020369002937158716,0.00037510831534648387,0.00035602362981952717,0.0,0.0003025524629420804,0.0004788623020596563,0.0,7.255585240440348e-05,0.0,0.0004650388227645285,0.0002684885580208375,0.0,0.0,0.0004447153539222759,0.00034499491580651536,0.0006424725234762486,0.0,0.0005299320379588615,0.00039611371473378135,0.0003025524629420804,0.0002902234096176139,0.0008381789025862375,0.0,0.0007075315914663062,0.0005429946329569315,0.0008781881511249898,0.0007273825464142255,0.0008250494399621972,0.0004268201808372878,0.000928926788273909,0.0008481777674220854,0.00035247495206587327,0.0007275832674123572,0.0,0.0006038045865727061,0.0
GSM2171912,0.0,0.0,0.0,0.0006404653964484335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005469180721791846,0.0004378555902598687,0.0005020275851339295,0.0005195455605425984,0.0001967616788621333,0.00039437363848473015,0.0002601620882557518,0.0,0.000478715122292462,0.0005966238524530351,0.0,0.0,0.0,0.0004910274935305295,0.00034548888447392544,0.0003342921903895609,0.0,0.0004990974976922923,0.0,0.0006188541252181744,0.0,0.00045059105478408197,0.0004098123461729548,0.00036545186020301356,0.0009243907371533093,0.0,0.0,0.0007317239658225776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006511664893993704,0.00033927141492411605,0.0,0.0,0.0006438187317892811
GSM2171913,0.0,0.0,0.0,0.0007189868288744865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006922583755609843,0.0003949050299223192,0.0005739381112584453,0.0,0.000420331234711185,0.000616122921679809,0.0,0.0,0.0006156108061855977,0.000731714996451219,0.0,0.0003572754739224319,0.0,0.0005694098794154531,0.0,0.000484096938641803,0.0,0.0006391741001778034,0.0004773923281135081,0.0007576219066661824,0.0,0.0006002487616701851,0.0003836882260485824,0.0004457574395000508,0.001093731817477193,0.0,0.0,0.0008612590123123638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000811985617720586,0.0,0.0,0.0,0.0007571782506651091
GSM2171914,0.00012059908080144797,0.0004939621699309409,0.0002632265893440986,0.0,0.00041029899715662785,0.0006587994010768779,0.0008427790626547751,0.0009676170490194901,0.0004837432605222454,0.0004914952343371042,0.00041540568600610233,0.0005470705032643252,0.00041540568600610233,0.00045305210793145507,0.0,0.0,0.0005584858715367937,0.0004418790130171836,0.0,0.00043583488026362064,0.0006061129283221309,7.608954833100186e-05,0.0,0.0,0.0005044247509469945,0.00037336308912949283,0.0004709809549333233,0.0,0.0004316122822119398,0.00017667445999704304,0.0006411506793027227,0.0,0.0005669592880182641,0.0003804477416550093,0.0002815647867794555,0.0,0.0008222041706125077,0.0,0.000845887027723153,0.0005624780938186315,0.0007938868036900578,0.0008079481568713157,0.0008670402902008693,0.0004631922980724956,0.0008997255079828047,0.0007296009656963215,0.0,0.0006850201282451022,7.608954833100186e-05,0.0006648774933091466,0.0
GSM2171915,0.00032155408380224834,0.0004504730856603649,0.000279620726529342,0.0,0.000279620726529342,0.000624704511590463,0.0007367577393113789,0.0008890804639406251,0.00045351005905700713,0.0005097326007682367,0.00032527882198765836,0.0005554115816033717,0.0005300489320727174,0.0004483952436975745,0.00026726789434996606,0.00017683563632878187,0.00017683563632878187,0.00019204936006007693,0.0,0.0004451940815294296,0.0006145208622853376,0.0,0.00028526191032466795,0.0,0.0005362749323413327,0.00039549913141931483,0.0,0.0,0.0005015033489472838,0.0003004756340559631,0.0006879681733038438,0.0,0.0005989162713192413,0.0004716700865894189,0.0003508909804141569,0.0,0.0006473936677972983,0.0,0.0008481170160507084,0.0005787043227297137,0.0008445792233777003,0.0006462689394107978,0.0008005381713152874,0.0004164394511951335,0.0007620496046921479,0.0006500146228101633,0.0,0.0006139339793996322,0.0001368187246657915,0.000617782180231291,0.0
GSM2171916,0.0,0.0,0.0,0.00043189640226704484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037769695578226335,0.00032027246359002403,0.0003481966074826597,0.0003125801745318452,0.0,0.00028739388486018804,0.0002864029778824386,0.0,0.00036732046788200796,0.0004452399353309569,0.0,0.00016866533112053038,0.0,0.000356146599150453,0.00024132252939602702,0.0,4.7048004291983924e-05,0.00034055249724288303,0.0,0.00045304201159054923,0.0,0.0003528527814847086,0.0,0.00030542873233904764,0.0002450943843050009,0.0,0.00041299101046574543,0.0005959101179941543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005041646257102606,0.0,0.0,0.0,0.0003711496262325245
GSM2171917,0.0002126135530108022,0.0005165226776191947,0.0002619982397157313,0.0,0.00038529633071684365,0.0006409805806370305,0.0007329370226346829,0.0009261659319482246,0.0004975645696524176,0.0005766960573396448,0.00027150525524936663,0.0006176008735837438,0.0005624242673024257,0.0005898127168190516,0.0005732990453114377,0.0004206738741832451,0.00028025086176122814,0.0005917726214311368,0.0001200363039313262,0.0006501776335444677,0.0007389076773240602,0.00022720342697706063,0.00032731895810228257,0.0,0.00058106711030719,0.0004731835141862159,0.0002400726078626524,0.0,0.00047026969477504684,0.0,0.0007742180117384208,0.0,0.0006050188459579342,0.0003095618550578234,0.0003915415591806929,0.0001200363039313262,0.000694858185774667,0.0,0.0009214692782615588,0.0006278402305758371,0.0007341311520337626,0.000726762399506058,0.0008992872904829718,0.0004561008685454703,0.0009666623359331564,0.0008919131228589345,0.0,0.000694289606421554,0.0,0.0006743308229166988,0.0
GSM2171918,0.0002864232180963923,0.0004673159053969689,0.0002332576377206737,0.0,0.00021373719705996015,0.000655920392512299,0.0006991864698456777,0.0008241819331747268,0.0004930826769020897,0.0005405459536101159,0.00040302753418782893,0.0005488220985025681,0.0003635855141928962,0.0004398614625583253,0.0005228855311950822,0.00028116377559500745,0.00040755281478570114,0.0004648939714025225,0.0,0.0003982814226427304,0.0005775797153402025,0.0,0.0,6.742657853504734e-05,0.0005001604151563524,0.0,0.0,0.0,0.00040147108513538976,0.0,0.0006850453625952645,0.0,0.0004785960176860236,0.0003512556164822471,0.00029615893565784887,0.0,0.0006623560426895887,0.0,0.0007827049054089356,0.00047644221773605015,0.0006521785469448233,0.000657851211112283,0.0007559792666183842,0.00032060579558994024,0.0008319212121728814,0.0007058635011836966,0.0,0.0006586352475193898,0.00018929033712786875,0.0005652844958911153,0.0
GSM2171919,0.0003358234524531953,0.00048120602778357777,0.0003111374810832506,0.0,0.0003266290011999374,0.0007385597679179243,0.0007881639431230862,0.000978619093803993,0.00048120602778357777,0.0005266153661051945,0.0005093568842981961,0.0005426974036009688,0.00042906510181479635,0.00045191329591806774,0.0004897496307800976,0.00027103699137029163,0.00021973360898832296,0.0,0.0,0.00045900787444877955,0.0006240168070349972,0.0,0.0,0.0,0.000470688782288384,0.0003786687595886267,0.0,0.0,0.0005143500744000598,0.0,0.0006927014773785889,0.0,0.0005708983760896517,0.0,0.0003054242232591857,0.0,0.0007218152653195637,0.0,0.0008498003157339838,0.0005923624658889646,0.0009212625147954739,0.0007147365347618461,0.0008340706094899337,0.0005102056401009813,0.0008663463724261417,0.0005389004850980006,0.0,0.0006501563679715788,0.00011608984346487237,0.0006362387034389796,0.0
GSM2171920,0.00023057563171541496,0.00048326422148368145,0.0002516339126258951,0.0,0.0,0.0005964319754914773,0.0007474700112003327,0.0008607643439192159,0.0004296584398484431,0.0005364494033881508,0.00039946922920836074,0.0005389480807744943,0.00044279299653044346,0.0004017756845217451,0.00034190299671363783,0.00032903717127285014,0.00048326422148368145,0.00026916448346474286,0.0,0.0004443249871305576,0.0005806710838987453,0.00024163211074184073,0.0002973159700326536,0.00018802632910660242,0.0005123987549813925,0.00045852763946940903,0.0002909540529955798,0.0002841814133506533,0.0005091695927422645,0.0,0.0006834950613706261,0.0,0.00046371089013925597,0.0,0.00024163211074184073,0.0,0.0005729261322728637,0.0,0.0008262513549847465,0.00057112455167604,0.0006049962276028618,0.0005949944257188075,0.0008199119054564977,0.0003844522993224503,0.0008861743980531962,0.0007602055579250139,0.0,0.0006529939946545373,0.0,0.0006126084695773123,0.0
GSM2171921,0.0,0.0,0.0,0.0007796205671698407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006757269890646165,0.00046912252357858987,0.0004994161265139786,0.0002775550890939682,0.0003830846541617612,0.0007128174583346975,0.0006147411815741061,0.0,0.0006094831236658586,0.0007579425178188138,0.0003342096290658926,0.0,0.0,0.0006404572683869804,0.00045614865404384423,0.0004476363670411598,0.0,0.0006117647181598608,0.0,0.000823006822309833,0.0,0.0007237124112768622,0.000497487435069976,0.00047394479236106566,0.001132378189669851,0.0,0.0,0.0009713940997560068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000807710440653876,0.0001324274323623418,0.0,8.355240726647315e-05,0.0007875871117864713
GSM2171922,0.0,0.0,0.0,0.0005170338120735659,0.0,0.00014920942497160936,0.0,0.0,0.0,0.0,0.0,0.000543911457489781,0.0002918890789666563,0.000470962068771118,0.00025819911301942544,0.00035758540339613865,0.00029357438804148957,5.314946955914245e-05,0.0,0.0004601793476391342,0.0005405926515874488,0.00028840309339988674,0.0,0.0001234092465977335,0.00045883911543477264,0.00032685579732453807,0.0,0.00033207403318349845,0.00041597690057842084,0.0,0.0005856484573901732,0.0,0.000482000755024398,0.0,0.00038572631422408363,0.000698062205383119,0.0,0.0,0.0006656987722049731,0.0,0.0,0.0,0.0,0.0,0.00022577509406521352,0.0,0.0005408582050170514,0.0,0.0,0.0,0.00058732974967692
GSM2171923,0.0004816374046223572,0.0005786203374060541,0.0004113479199489855,0.0,0.00046025465740340136,0.0008358478609125872,0.0008985462875537997,0.0009883168143041466,0.0005911285714101428,0.0006203726988948944,0.00056142111598021,0.0006044556546306993,0.00046638031850282233,0.0004854518914237717,0.0004854518914237717,0.00030797516208047604,0.0004915261933351574,0.0,0.0,0.0004721791183314767,0.0006471277867683991,0.0,0.0,0.00022603887108581098,0.000553030469530409,0.000376731451809685,0.0005282699645806471,0.0,0.0005589076694486174,0.0,0.0007302369213088999,0.0,0.0005975516382202683,7.534629036193699e-05,0.00032006557986438136,0.000119421044792118,0.0007971122104635715,0.0,0.0009048433047705218,0.0006386150721199707,0.0010181162643362707,0.0008130740923440252,0.0008859698763526351,0.0005079445290227932,0.0009463924802529099,0.0008243120449412076,0.0,0.0007298418813122025,0.000270113625515992,0.0006845066106700682,0.0
GSM2171924,0.0,0.0,0.0,0.0006246728636299245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005378221228995531,0.00037070404750586255,0.0004638184689937912,0.0003409763402983734,0.0,0.0,0.0,0.0,0.0004652668119353054,0.0005937629026082587,0.0,0.0,0.0,0.0005022438163023945,0.00044233020086902286,0.0,0.00033114756897153385,0.00047729925996112455,0.0,0.0005956451122969868,0.0,0.00026301090893491094,0.0002182466504609257,0.0004154683059798478,0.0009182353539887836,0.0,5.897857203050492e-05,0.000730293547485981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006176044509120742,0.0,0.0,0.0,0.0006492614004294617
GSM2171925,0.0,0.0,0.0,0.0005205127419154184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004475260840975875,0.00032976141149221934,0.0003779239047905731,4.710877307031705e-05,0.0,0.0003558874118532289,0.000387422628599706,0.0,0.0003916097167005972,0.0004670545193224361,0.00019644005061318737,0.0002454109564218136,0.0,0.00040281518989436217,0.0003276036558724514,0.00035023621403791193,0.0,0.0004058284111130497,0.00010938318370764235,0.000515557466270927,0.00023966413249213264,0.00045623662500250846,0.00013225104595104929,0.00032365445248516705,0.000725654633603577,0.0,0.0,0.0005755444584255858,0.0,0.0,0.0,0.0,0.0,0.00022143194801261374,0.0,0.0005249210586228349,0.0002187663674152847,0.0,0.0,0.0005526680324011703
GSM2171926,0.00010339072605117824,0.00040116205867800066,0.00019569685592713186,0.0,0.0003494853609232872,0.0006531463806115803,0.0007812119314667529,0.0008476974919937564,0.00042347841336417777,0.0004543940278583319,0.00037364534131957534,0.0005404757214410081,0.00046233139817768946,0.0004415041308980475,0.00046163685410631207,0.000295082284130648,0.00037364534131957534,0.0,0.0,0.0004245183167021084,0.000577215896242238,0.0,0.0,0.0,0.0004907791400577798,0.0003623385247470705,0.00043149263978786495,0.00038687555009690196,0.0004770360673707536,0.00040632007795673287,0.0006477082174194309,0.0,0.000610700987295525,0.0003970991128686455,0.000295082284130648,0.0,0.000758817225328023,0.0,0.0008007237236759126,0.0005332690845011152,0.0006336824351704979,0.0007264077652697324,0.0007541692337790026,0.00037185271008078583,0.0008062547096672768,0.0007505827389839506,0.0,0.0006477082174194309,0.0,0.0005999554633740567,0.0
GSM2171927,0.0,0.0,0.0,0.0006777482974581005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005893112028118994,0.00023042153947860523,0.0004210003088315146,0.0,0.0,0.0005790821201378505,0.0,0.000366020374086811,0.0005301759909403591,0.0006429064460106052,8.207780842677404e-05,0.0,0.0,0.0006142551976675648,0.0005158920392049961,0.0004507592663485329,0.0004943027516333197,0.0006002254062512505,0.0,0.0007850044296040776,0.0,0.0006359546883623042,0.0004745213350129463,0.0004140328141578487,0.0011543203107269918,0.0,0.0,0.000904805597953926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008273020211275213,0.0,0.0,0.0,0.0007285650574371754
GSM2171928,0.00010066595182326722,0.0005320600451305767,0.00028260505533466286,0.0,0.00040266380729306886,0.0006916118038698578,0.0010089111954213865,0.001158093569339083,0.0006813257171689865,0.0007612603315525061,0.0005244145815299612,0.0008705046333512171,0.0006062473881283175,0.0007799792081141562,0.0007549791247510468,0.0004421568140739439,0.000729619521886845,0.0008359079927469701,0.0,0.0007333919487771113,0.0009567116638778073,0.0,0.0,0.0,0.0007549791247510468,0.0006062473881283175,0.000568144155297311,0.0002337391017370219,0.0007267244704848913,0.0,0.0010455027240660558,0.0003344050535602891,0.0007424153640906656,0.0,0.00047317423821456296,0.0,0.0007995407825500811,0.0,0.0012004226009894741,0.0007035225959866122,0.0009248535411841954,0.0008312378067585309,0.0010740826422296088,0.00047317423821456296,0.0012066377819004359,0.0010829029044269983,0.0,0.000959092541289362,0.0,0.0007897737234982889,0.0
